Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential,Game Type
1/22/2015,ETSU,Home,70,Citadel,59,Away,,Win,2.03,-4.63,Division 1
1/22/2015,Citadel,Away,59,ETSU,70,Home,,Loss,-4.63,2.03,Division 1
1/22/2015,Robert Morris,Away,63,Mt St Mary's,59,Home,,Win,1.27,-1.73,Division 1
1/22/2015,Mt St Mary's,Home,59,Robert Morris,63,Away,,Loss,-1.73,1.27,Division 1
1/22/2015,Ohio St,Away,69,Northwestern,67,Home,,Win,13.42,-1.09,Division 1
1/22/2015,Northwestern,Home,67,Ohio St,69,Away,,Loss,-1.09,13.42,Division 1
1/22/2015,Sacred Heart,Home,78,F Dickinson,77,Away,,Win,-0.22,-6.00,Division 1
1/22/2015,F Dickinson,Away,77,Sacred Heart,78,Home,,Loss,-6.00,-0.22,Division 1
1/22/2015,Bryant,Home,74,Long Island,69,Away,,Win,-1.35,-3.77,Division 1
1/22/2015,Long Island,Away,69,Bryant,74,Home,,Loss,-3.77,-1.35,Division 1
1/22/2015,St Francis NY,Away,63,Central Conn,51,Away,Neutral Site,Win,4.88,-10.94,Division 1
1/22/2015,Central Conn,Away,51,St Francis NY,63,Away,Neutral Site,Loss,-10.94,4.88,Division 1
1/22/2015,Arkansas,Home,93,Alabama,91,Away,,Win,7.88,2.69,Division 1
1/22/2015,Alabama,Away,91,Arkansas,93,Home,,Loss,2.69,7.88,Division 1
1/22/2015,New Hampshire,Home,73,Vermont,68,Away,,Win,5.87,8.45,Division 1
1/22/2015,Vermont,Away,68,New Hampshire,73,Home,,Loss,8.45,5.87,Division 1
1/22/2015,Morehead St,Away,78,Tennessee Tech,74,Home,,Win,4.85,0.67,Division 1
1/22/2015,Tennessee Tech,Home,74,Morehead St,78,Away,,Loss,0.67,4.85,Division 1
1/22/2015,Wagner,Home,63,St Francis PA,58,Away,,Win,-5.13,0.45,Division 1
1/22/2015,St Francis PA,Away,58,Wagner,63,Home,,Loss,0.45,-5.13,Division 1
1/22/2015,Albany NY,Away,62,Hartford,53,Home,,Win,5.28,-2.20,Division 1
1/22/2015,Hartford,Home,53,Albany NY,62,Away,,Loss,-2.20,5.28,Division 1
1/22/2015,Gardner Webb,Home,79,Longwood,67,Away,,Win,0.97,-5.29,Division 1
1/22/2015,Longwood,Away,67,Gardner Webb,79,Home,,Loss,-5.29,0.97,Division 1
1/22/2015,Presbyterian,Home,72,Campbell,70,Away,,Win,-7.38,-2.47,Division 1
1/22/2015,Campbell,Away,70,Presbyterian,72,Home,,Loss,-2.47,-7.38,Division 1
1/22/2015,Wofford,Home,74,Furman,49,Away,,Win,7.21,-4.45,Division 1
1/22/2015,Furman,Away,49,Wofford,74,Home,,Loss,-4.45,7.21,Division 1
1/22/2015,Samford,Home,89,UNC Greensboro,78,Away,,Win,-2.66,-1.42,Division 1
1/22/2015,UNC Greensboro,Away,78,Samford,89,Home,,Loss,-1.42,-2.66,Division 1
1/22/2015,W Carolina,Home,60,Mercer,52,Away,,Win,-1.03,4.18,Division 1
1/22/2015,Mercer,Away,52,W Carolina,60,Home,,Loss,4.18,-1.03,Division 1
1/22/2015,G Washington,Away,79,Fordham,59,Home,,Win,5.82,-4.16,Division 1
1/22/2015,Fordham,Home,59,G Washington,79,Away,,Loss,-4.16,5.82,Division 1
1/22/2015,St Bonaventure,Away,100,Duquesne,97,Home,,Win,2.58,-2.90,Division 1
1/22/2015,Duquesne,Home,97,St Bonaventure,100,Away,,Loss,-2.90,2.58,Division 1
1/22/2015,Winthrop,Away,71,Liberty,56,Home,,Win,6.16,-5.53,Division 1
1/22/2015,Liberty,Home,56,Winthrop,71,Away,,Loss,-5.53,6.16,Division 1
1/22/2015,UNC Asheville,Home,75,Coastal Car,65,Away,,Win,1.90,10.03,Division 1
1/22/2015,Coastal Car,Away,65,UNC Asheville,75,Home,,Loss,10.03,1.90,Division 1
1/22/2015,Radford,Home,73,High Point,66,Away,,Win,5.03,5.52,Division 1
1/22/2015,High Point,Away,66,Radford,73,Home,,Loss,5.52,5.03,Division 1
1/23/2015,Cleveland St,Home,70,Detroit,66,Away,,Win,5.38,-0.03,Division 1
1/23/2015,Detroit,Away,66,Cleveland St,70,Home,,Loss,-0.03,5.38,Division 1
1/23/2015,WI Green Bay,Home,51,Valparaiso,50,Away,,Win,8.09,10.55,Division 1
1/23/2015,Valparaiso,Away,50,WI Green Bay,51,Home,,Loss,10.55,8.09,Division 1
1/23/2015,Stanford,Home,89,Arizona St,70,Away,,Win,4.72,3.00,Division 1
1/23/2015,Arizona St,Away,70,Stanford,89,Home,,Loss,3.00,4.72,Division 1
1/23/2015,VA Commonwealth,Away,63,St Louis,61,Home,,Win,6.97,-6.56,Division 1
1/23/2015,St Louis,Home,61,VA Commonwealth,63,Away,,Loss,-6.56,6.97,Division 1
1/23/2015,Monmouth NJ,Home,69,Niagara,58,Away,,Win,0.73,-7.47,Division 1
1/23/2015,Niagara,Away,58,Monmouth NJ,69,Home,,Loss,-7.47,0.73,Division 1
1/23/2015,Quinnipiac,Home,73,Manhattan,59,Away,,Win,2.20,2.38,Division 1
1/23/2015,Manhattan,Away,59,Quinnipiac,73,Home,,Loss,2.38,2.20,Division 1
1/23/2015,Siena,Home,69,Marist,60,Away,,Win,-4.03,-7.63,Division 1
1/23/2015,Marist,Away,60,Siena,69,Home,,Loss,-7.63,-4.03,Division 1
1/24/2015,UT Arlington,Away,75,Ark Little Rock,68,Home,,Win,0.45,-1.10,Division 1
1/24/2015,Ark Little Rock,Home,68,UT Arlington,75,Away,,Loss,-1.10,0.45,Division 1
1/24/2015,Oregon St,Home,59,USC,55,Away,,Win,1.71,-4.00,Division 1
1/24/2015,USC,Away,55,Oregon St,59,Home,,Loss,-4.00,1.71,Division 1
1/24/2015,Mississippi,Home,72,Florida,71,Away,,Win,5.13,3.61,Division 1
1/24/2015,Florida,Away,71,Mississippi,72,Home,,Loss,3.61,5.13,Division 1
1/24/2015,LSU,Away,79,Vanderbilt,75,Home,,Win,5.97,6.16,Division 1
1/24/2015,Vanderbilt,Home,75,LSU,79,Away,,Loss,6.16,5.97,Division 1
1/24/2015,IPFW,Home,77,N Dakota St,71,Away,,Win,3.17,2.94,Division 1
1/24/2015,N Dakota St,Away,71,IPFW,77,Home,,Loss,2.94,3.17,Division 1
1/24/2015,SMU,Home,80,Houston,59,Away,,Win,9.67,-1.16,Division 1
1/24/2015,Houston,Away,59,SMU,80,Home,,Loss,-1.16,9.67,Division 1
1/24/2015,Alabama St,Home,84,Alcorn St,60,Away,,Win,5.28,-9.59,Division 1
1/24/2015,Alcorn St,Away,60,Alabama St,84,Home,,Loss,-9.59,5.28,Division 1
1/24/2015,Chattanooga,Home,81,UNC Greensboro,72,Away,,Win,5.75,-1.42,Division 1
1/24/2015,UNC Greensboro,Away,72,Chattanooga,81,Home,,Loss,-1.42,5.75,Division 1
1/24/2015,Savannah St,Home,68,Hampton,66,Away,,Win,-10.13,-0.85,Division 1
1/24/2015,Hampton,Away,66,Savannah St,68,Home,,Loss,-0.85,-10.13,Division 1
1/24/2015,Rider,Home,59,Canisius,46,Away,,Win,1.66,1.93,Division 1
1/24/2015,Canisius,Away,46,Rider,59,Home,,Loss,1.93,1.66,Division 1
1/24/2015,Ark Pine Bluff,Home,66,TX Southern,62,Away,,Win,-7.13,0.74,Division 1
1/24/2015,TX Southern,Away,62,Ark Pine Bluff,66,Home,,Loss,0.74,-7.13,Division 1
1/24/2015,High Point,Home,72,UNC Asheville,51,Away,,Win,5.52,1.90,Division 1
1/24/2015,UNC Asheville,Away,51,High Point,72,Home,,Loss,1.90,5.52,Division 1
1/24/2015,Wofford,Home,72,ETSU,64,Away,,Win,7.21,2.03,Division 1
1/24/2015,ETSU,Away,64,Wofford,72,Home,,Loss,2.03,7.21,Division 1
1/24/2015,Howard,Away,59,Florida A&M,50,Home,,Win,0.88,-17.52,Division 1
1/24/2015,Florida A&M,Home,50,Howard,59,Away,,Loss,-17.52,0.88,Division 1
1/24/2015,Norfolk St,Away,76,S Carolina St,63,Home,,Win,4.15,-7.21,Division 1
1/24/2015,S Carolina St,Home,63,Norfolk St,76,Away,,Loss,-7.21,4.15,Division 1
1/24/2015,Prairie View,Away,72,MS Valley St,65,Home,,Win,-2.09,-16.28,Division 1
1/24/2015,MS Valley St,Home,65,Prairie View,72,Away,,Loss,-16.28,-2.09,Division 1
1/24/2015,Delaware St,Away,67,NC A&T,52,Home,,Win,-1.51,-7.13,Division 1
1/24/2015,NC A&T,Home,52,Delaware St,67,Away,,Loss,-7.13,-1.51,Division 1
1/24/2015,Northern Arizona,Away,71,Montana St,64,Home,,Win,1.15,-7.83,Division 1
1/24/2015,Montana St,Home,64,Northern Arizona,71,Away,,Loss,-7.83,1.15,Division 1
1/24/2015,Long Island,Away,80,F Dickinson,76,Home,,Win,-3.77,-6.00,Division 1
1/24/2015,F Dickinson,Home,76,Long Island,80,Away,,Loss,-6.00,-3.77,Division 1
1/24/2015,Ga Southern,Away,57,ULM,53,Home,,Win,7.97,4.58,Division 1
1/24/2015,ULM,Home,53,Ga Southern,57,Away,,Loss,4.58,7.97,Division 1
1/24/2015,North Florida,Away,75,Lipscomb,66,Home,,Win,7.94,-2.90,Division 1
1/24/2015,Lipscomb,Home,66,North Florida,75,Away,,Loss,-2.90,7.94,Division 1
1/24/2015,Austin Peay,Away,56,E Illinois,52,Home,,Win,-8.03,-0.97,Division 1
1/24/2015,E Illinois,Home,52,Austin Peay,56,Away,,Loss,-0.97,-8.03,Division 1
1/24/2015,MD E Shore,Away,74,Bethune-Cookman,70,Home,,Win,0.59,-3.25,Division 1
1/24/2015,Bethune-Cookman,Home,70,MD E Shore,74,Away,,Loss,-3.25,0.59,Division 1
1/24/2015,Radford,Home,84,Liberty,76,Away,,Win,5.03,-5.53,Division 1
1/24/2015,Liberty,Away,76,Radford,84,Home,,Loss,-5.53,5.03,Division 1
1/24/2015,C Michigan,Home,65,E Michigan,51,Away,,Win,10.55,5.97,Division 1
1/24/2015,E Michigan,Away,51,C Michigan,65,Home,,Loss,5.97,10.55,Division 1
1/24/2015,Incarnate Word,Away,77,Abilene Chr,61,Home,,Win,4.75,-6.77,Division 1
1/24/2015,Abilene Chr,Home,61,Incarnate Word,77,Away,,Loss,-6.77,4.75,Division 1
1/24/2015,SF Austin,Away,79,Sam Houston St,68,Home,,Win,14.88,14.42,Division 1
1/24/2015,Sam Houston St,Home,68,SF Austin,79,Away,,Loss,14.42,14.88,Division 1
1/24/2015,Appalachian St,Away,64,Texas St,58,Home,,Win,-6.62,1.65,Division 1
1/24/2015,Texas St,Home,58,Appalachian St,64,Away,,Loss,1.65,-6.62,Division 1
1/24/2015,Baylor,Home,69,Oklahoma,58,Away,,Win,9.15,9.19,Division 1
1/24/2015,Oklahoma,Away,58,Baylor,69,Home,,Loss,9.19,9.15,Division 1
1/24/2015,Morehead St,Away,66,Jacksonville St,63,Home,,Win,4.85,-6.03,Division 1
1/24/2015,Jacksonville St,Home,63,Morehead St,66,Away,,Loss,-6.03,4.85,Division 1
1/24/2015,E Washington,Home,102,North Dakota,80,Away,,Win,7.12,-5.63,Division 1
1/24/2015,North Dakota,Away,80,E Washington,102,Home,,Loss,-5.63,7.12,Division 1
1/24/2015,Nicholls St,Away,71,Cent Arkansas,61,Home,,Win,-8.00,-16.90,Division 1
1/24/2015,Cent Arkansas,Home,61,Nicholls St,71,Away,,Loss,-16.90,-8.00,Division 1
1/24/2015,Charleston So,Home,93,Gardner Webb,80,Away,,Win,5.20,0.97,Division 1
1/24/2015,Gardner Webb,Away,80,Charleston So,93,Home,,Loss,0.97,5.20,Division 1
1/24/2015,Arkansas St,Away,64,Troy,55,Home,,Win,-5.14,-2.31,Division 1
1/24/2015,Troy,Home,55,Arkansas St,64,Away,,Loss,-2.31,-5.14,Division 1
1/24/2015,Montana,Home,58,Southern Utah,56,Away,,Win,4.53,-4.66,Division 1
1/24/2015,Southern Utah,Away,56,Montana,58,Home,,Loss,-4.66,4.53,Division 1
1/24/2015,CS Sacramento,Away,78,Weber St,71,Home,,Win,2.90,-1.03,Division 1
1/24/2015,Weber St,Home,71,CS Sacramento,78,Away,,Loss,-1.03,2.90,Division 1
1/24/2015,Idaho St,Home,80,Portland St,76,Away,,Win,-4.60,-0.52,Division 1
1/24/2015,Portland St,Away,76,Idaho St,80,Home,,Loss,-0.52,-4.60,Division 1
1/24/2015,New Mexico St,Home,69,Utah Valley,44,Away,,Win,9.15,-5.50,Division 1
1/24/2015,Utah Valley,Away,44,New Mexico St,69,Home,,Loss,-5.50,9.15,Division 1
1/24/2015,Belmont,Away,63,Tennessee St,55,Home,,Win,4.13,-10.26,Division 1
1/24/2015,Tennessee St,Home,55,Belmont,63,Away,,Loss,-10.26,4.13,Division 1
1/24/2015,Jackson St,Away,74,Grambling,63,Home,,Win,-2.84,-20.55,Division 1
1/24/2015,Grambling,Home,63,Jackson St,74,Away,,Loss,-20.55,-2.84,Division 1
1/24/2015,Alabama,Home,57,Auburn,55,Away,,Win,2.69,-4.14,Division 1
1/24/2015,Auburn,Away,55,Alabama,57,Home,,Loss,-4.14,2.69,Division 1
1/24/2015,Tennessee Tech,Home,83,E Kentucky,81,Away,,Win,0.67,8.90,Division 1
1/24/2015,E Kentucky,Away,81,Tennessee Tech,83,Home,,Loss,8.90,0.67,Division 1
1/24/2015,Idaho,Home,83,N Colorado,79,Away,,Win,1.07,1.30,Division 1
1/24/2015,N Colorado,Away,79,Idaho,83,Home,,Loss,1.30,1.07,Division 1
1/24/2015,Arizona,Away,73,California,50,Home,,Win,17.82,-0.79,Division 1
1/24/2015,California,Home,50,Arizona,73,Away,,Loss,-0.79,17.82,Division 1
1/24/2015,Cal Poly SLO,Home,68,UC Riverside,49,Away,,Win,1.07,-0.81,Division 1
1/24/2015,UC Riverside,Away,49,Cal Poly SLO,68,Home,,Loss,-0.81,1.07,Division 1
1/24/2015,Penn,Away,56,St Joseph's PA,52,Away,Neutral Site,Win,-6.96,-2.81,Division 1
1/24/2015,St Joseph's PA,Away,52,Penn,56,Away,Neutral Site,Loss,-2.81,-6.96,Division 1
1/24/2015,UC Irvine,Away,78,Hawaii,72,Home,,Win,5.58,4.69,Division 1
1/24/2015,Hawaii,Home,72,UC Irvine,78,Away,,Loss,4.69,5.58,Division 1
1/24/2015,Colorado St,Home,79,San Diego St,73,Away,,Win,8.58,8.65,Division 1
1/24/2015,San Diego St,Away,73,Colorado St,79,Home,,Loss,8.65,8.58,Division 1
1/24/2015,Loy Marymount,Away,70,San Francisco,69,Home,,Win,-8.39,1.50,Division 1
1/24/2015,San Francisco,Home,69,Loy Marymount,70,Away,,Loss,1.50,-8.39,Division 1
1/24/2015,Long Beach St,Away,64,CS Northridge,58,Home,,Win,-1.00,-5.36,Division 1
1/24/2015,CS Northridge,Home,58,Long Beach St,64,Away,,Loss,-5.36,-1.00,Division 1
1/24/2015,Wyoming,Home,63,New Mexico,62,Away,,Win,5.71,1.77,Division 1
1/24/2015,New Mexico,Away,62,Wyoming,63,Home,,Loss,1.77,5.71,Division 1
1/24/2015,TN Martin,Home,70,SE Missouri St,53,Away,,Win,4.73,0.77,Division 1
1/24/2015,SE Missouri St,Away,53,TN Martin,70,Home,,Loss,0.77,4.73,Division 1
1/24/2015,Santa Barbara,Home,68,CS Fullerton,49,Away,,Win,4.69,-5.29,Division 1
1/24/2015,CS Fullerton,Away,49,Santa Barbara,68,Home,,Loss,-5.29,4.69,Division 1
1/24/2015,TAM C. Christi,Away,71,New Orleans,67,Home,,Win,2.25,-2.45,Division 1
1/24/2015,New Orleans,Home,67,TAM C. Christi,71,Away,,Loss,-2.45,2.25,Division 1
1/24/2015,Youngstown St,Home,77,IL Chicago,64,Away,,Win,-3.34,-5.53,Division 1
1/24/2015,IL Chicago,Away,64,Youngstown St,77,Home,,Loss,-5.53,-3.34,Division 1
1/24/2015,Dayton,Home,63,Richmond,60,Away,,Win,7.30,4.91,Division 1
1/24/2015,Richmond,Away,60,Dayton,63,Home,,Loss,4.91,7.30,Division 1
1/24/2015,Missouri KC,Home,75,Seattle,55,Away,,Win,-1.15,0.61,Division 1
1/24/2015,Seattle,Away,55,Missouri KC,75,Home,,Loss,0.61,-1.15,Division 1
1/24/2015,Fresno St,Home,66,Nevada,62,Away,,Win,-1.16,-6.03,Division 1
1/24/2015,Nevada,Away,62,Fresno St,66,Home,,Loss,-6.03,-1.16,Division 1
1/24/2015,Cornell,Away,57,Columbia,47,Home,,Win,1.00,2.82,Division 1
1/24/2015,Columbia,Home,47,Cornell,57,Away,,Loss,2.82,1.00,Division 1
1/24/2015,Southern Univ,Away,65,Alabama A&M,58,Home,,Win,0.94,-6.48,Division 1
1/24/2015,Alabama A&M,Home,58,Southern Univ,65,Away,,Loss,-6.48,0.94,Division 1
1/24/2015,Colorado,Home,90,Washington St,58,Away,,Win,0.81,-5.94,Division 1
1/24/2015,Washington St,Away,58,Colorado,90,Home,,Loss,-5.94,0.81,Division 1
1/24/2015,UNLV,Home,79,Utah St,77,Away,,Win,3.79,2.94,Division 1
1/24/2015,Utah St,Away,77,UNLV,79,Home,,Loss,2.94,3.79,Division 1
1/24/2015,Murray St,Away,60,Edwardsville,54,Home,,Win,11.38,0.89,Division 1
1/24/2015,Edwardsville,Home,54,Murray St,60,Away,,Loss,0.89,11.38,Division 1
1/24/2015,Houston Bap,Home,79,Lamar,77,Away,,Win,-1.25,0.47,Division 1
1/24/2015,Lamar,Away,77,Houston Bap,79,Home,,Loss,0.47,-1.25,Division 1
1/24/2015,Memphis,Away,57,Tulane,55,Home,,Win,4.25,-0.35,Division 1
1/24/2015,Tulane,Home,55,Memphis,57,Away,,Loss,-0.35,4.25,Division 1
1/24/2015,Bradley,Home,61,Missouri St,59,Away,,Win,-4.36,-4.48,Division 1
1/24/2015,Missouri St,Away,59,Bradley,61,Home,,Loss,-4.48,-4.36,Division 1
1/24/2015,Samford,Home,78,W Carolina,72,Away,,Win,-2.66,-1.03,Division 1
1/24/2015,W Carolina,Away,72,Samford,78,Home,,Loss,-1.03,-2.66,Division 1
1/24/2015,S Dakota St,Away,76,Oral Roberts,72,Home,,Win,9.09,1.19,Division 1
1/24/2015,Oral Roberts,Home,72,S Dakota St,76,Away,,Loss,1.19,9.09,Division 1
1/24/2015,NC Central,Home,79,Coppin St,77,Away,,Win,14.41,-10.94,Division 1
1/24/2015,Coppin St,Away,77,NC Central,79,Home,,Loss,-10.94,14.41,Division 1
1/24/2015,Kansas St,Home,63,Oklahoma St,53,Away,,Win,-0.81,5.00,Division 1
1/24/2015,Oklahoma St,Away,53,Kansas St,63,Home,,Loss,5.00,-0.81,Division 1
1/24/2015,UNC Wilmington,Home,69,Towson,65,Away,,Win,1.77,-1.44,Division 1
1/24/2015,Towson,Away,65,UNC Wilmington,69,Home,,Loss,-1.44,1.77,Division 1
1/24/2015,Clemson,Home,59,Wake Forest,57,Away,,Win,0.55,-3.06,Division 1
1/24/2015,Wake Forest,Away,57,Clemson,59,Home,,Loss,-3.06,0.55,Division 1
1/24/2015,Tulsa,Away,66,East Carolina,64,Home,,Win,4.44,-1.82,Division 1
1/24/2015,East Carolina,Home,64,Tulsa,66,Away,,Loss,-1.82,4.44,Division 1
1/24/2015,Wisconsin,Away,69,Michigan,64,Home,,Win,15.76,0.72,Division 1
1/24/2015,Michigan,Home,64,Wisconsin,69,Away,,Loss,0.72,15.76,Division 1
1/24/2015,Georgia St,Home,75,ULL,64,Away,,Win,9.59,7.53,Division 1
1/24/2015,ULL,Away,64,Georgia St,75,Home,,Loss,7.53,9.59,Division 1
1/24/2015,Elon,Home,94,Delaware,82,Away,,Win,0.00,-6.07,Division 1
1/24/2015,Delaware,Away,82,Elon,94,Home,,Loss,-6.07,0.00,Division 1
1/24/2015,Nebraska,Home,79,Michigan St,77,Away,,Win,-1.68,8.47,Division 1
1/24/2015,Michigan St,Away,77,Nebraska,79,Home,,Loss,8.47,-1.68,Division 1
1/24/2015,Xavier,Home,89,DePaul,76,Away,,Win,5.91,-4.19,Division 1
1/24/2015,DePaul,Away,76,Xavier,89,Home,,Loss,-4.19,5.91,Division 1
1/24/2015,Bucknell,Away,92,Boston Univ,77,Home,,Win,-0.03,-1.67,Division 1
1/24/2015,Boston Univ,Home,77,Bucknell,92,Away,,Loss,-1.67,-0.03,Division 1
1/24/2015,IUPUI,Home,65,South Dakota,50,Away,,Win,-6.35,-0.09,Division 1
1/24/2015,South Dakota,Away,50,IUPUI,65,Home,,Loss,-0.09,-6.35,Division 1
1/24/2015,VMI,Home,85,Citadel,75,Away,,Win,-0.43,-4.63,Division 1
1/24/2015,Citadel,Away,75,VMI,85,Home,,Loss,-4.63,-0.43,Division 1
1/24/2015,N Kentucky,Home,81,Jacksonville,59,Away,,Win,1.27,-7.66,Division 1
1/24/2015,Jacksonville,Away,59,N Kentucky,81,Home,,Loss,-7.66,1.27,Division 1
1/24/2015,Penn St,Home,79,Rutgers,51,Away,,Win,0.68,-7.88,Division 1
1/24/2015,Rutgers,Away,51,Penn St,79,Home,,Loss,-7.88,0.68,Division 1
1/24/2015,Purdue,Home,67,Iowa,63,Away,,Win,5.48,7.53,Division 1
1/24/2015,Iowa,Away,63,Purdue,67,Home,,Loss,7.53,5.48,Division 1
1/24/2015,Drexel,Home,53,Col Charleston,51,Away,,Win,-4.77,-5.97,Division 1
1/24/2015,Col Charleston,Away,51,Drexel,53,Home,,Loss,-5.97,-4.77,Division 1
1/24/2015,Kentucky,Away,58,South Carolina,43,Home,,Win,20.94,3.03,Division 1
1/24/2015,South Carolina,Home,43,Kentucky,58,Away,,Loss,3.03,20.94,Division 1
1/24/2015,St Mary's CA,Away,74,Portland,64,Home,,Win,5.60,2.16,Division 1
1/24/2015,Portland,Home,64,St Mary's CA,74,Away,,Loss,2.16,5.60,Division 1
1/24/2015,Santa Clara,Home,60,Pepperdine,57,Away,,Win,-3.41,2.10,Division 1
1/24/2015,Pepperdine,Away,57,Santa Clara,60,Home,,Loss,2.10,-3.41,Division 1
1/24/2015,Akron,Away,71,W Michigan,69,Home,,Win,5.11,2.30,Division 1
1/24/2015,W Michigan,Home,69,Akron,71,Away,,Loss,2.30,5.11,Division 1
1/24/2015,Toledo,Home,71,Bowling Green,67,Away,,Win,4.24,4.52,Division 1
1/24/2015,Bowling Green,Away,67,Toledo,71,Home,,Loss,4.52,4.24,Division 1
1/24/2015,Holy Cross,Home,76,Navy,65,Away,,Win,-1.30,-3.34,Division 1
1/24/2015,Navy,Away,65,Holy Cross,76,Home,,Loss,-3.34,-1.30,Division 1
1/24/2015,Texas Tech,Home,78,Iowa St,73,Away,,Win,-3.44,9.09,Division 1
1/24/2015,Iowa St,Away,73,Texas Tech,78,Home,,Loss,9.09,-3.44,Division 1
1/24/2015,Gonzaga,Home,91,Pacific,60,Away,,Win,18.21,-3.84,Division 1
1/24/2015,Pacific,Away,60,Gonzaga,91,Home,,Loss,-3.84,18.21,Division 1
1/24/2015,San Diego,Home,77,BYU,74,Away,,Win,1.84,11.00,Division 1
1/24/2015,BYU,Away,74,San Diego,77,Home,,Loss,11.00,1.84,Division 1
1/24/2015,Ohio,Home,63,Buffalo,61,Away,,Win,-4.60,6.72,Division 1
1/24/2015,Buffalo,Away,61,Ohio,63,Home,,Loss,6.72,-4.60,Division 1
1/24/2015,Southern Miss,Away,75,North Texas,71,Home,,Win,-8.14,-2.84,Division 1
1/24/2015,North Texas,Home,71,Southern Miss,75,Away,,Loss,-2.84,-8.14,Division 1
1/24/2015,Marshall,Home,78,UTEP,71,Away,,Win,-4.72,6.03,Division 1
1/24/2015,UTEP,Away,71,Marshall,78,Home,,Loss,6.03,-4.72,Division 1
1/24/2015,W Kentucky,Home,83,UT San Antonio,74,Away,,Win,4.25,0.30,Division 1
1/24/2015,UT San Antonio,Away,74,W Kentucky,83,Home,,Loss,0.30,4.25,Division 1
1/24/2015,UAB,Home,81,Old Dominion,68,Away,,Win,1.18,8.65,Division 1
1/24/2015,Old Dominion,Away,68,UAB,81,Home,,Loss,8.65,1.18,Division 1
1/24/2015,Davidson,Away,80,George Mason,73,Home,,Win,10.94,-4.87,Division 1
1/24/2015,George Mason,Home,73,Davidson,80,Away,,Loss,-4.87,10.94,Division 1
1/24/2015,TX Pan American,Home,73,Grand Canyon,72,Away,,Win,-8.13,0.48,Division 1
1/24/2015,Grand Canyon,Away,72,TX Pan American,73,Home,,Loss,0.48,-8.13,Division 1
1/24/2015,Louisiana Tech,Away,58,Rice,45,Home,,Win,8.06,-1.72,Division 1
1/24/2015,Rice,Home,45,Louisiana Tech,58,Away,,Loss,-1.72,8.06,Division 1
1/24/2015,MTSU,Home,72,Charlotte,69,Away,,Win,1.43,1.41,Division 1
1/24/2015,Charlotte,Away,69,MTSU,72,Home,,Loss,1.41,1.43,Division 1
1/24/2015,Georgia,Away,72,Mississippi St,66,Home,,Win,4.16,-1.72,Division 1
1/24/2015,Mississippi St,Home,66,Georgia,72,Away,,Loss,-1.72,4.16,Division 1
1/24/2015,Arkansas,Away,61,Missouri,60,Home,,Win,7.88,-7.44,Division 1
1/24/2015,Missouri,Home,60,Arkansas,61,Away,,Loss,-7.44,7.88,Division 1
1/24/2015,Evansville,Home,75,S Illinois,66,Away,,Win,4.68,-2.30,Division 1
1/24/2015,S Illinois,Away,66,Evansville,75,Home,,Loss,-2.30,4.68,Division 1
1/24/2015,Central Conn,Home,53,Wagner,50,Away,,Win,-10.94,-5.13,Division 1
1/24/2015,Wagner,Away,50,Central Conn,53,Home,,Loss,-5.13,-10.94,Division 1
1/24/2015,Georgetown,Away,95,Marquette,85,Home,,Win,6.06,-1.94,Division 1
1/24/2015,Marquette,Home,85,Georgetown,95,Away,,Loss,-1.94,6.06,Division 1
1/24/2015,Minnesota,Home,79,Illinois,71,Away,,Win,6.55,6.31,Division 1
1/24/2015,Illinois,Away,71,Minnesota,79,Home,,Loss,6.31,6.55,Division 1
1/24/2015,CS Bakersfield,Away,57,Chicago St,41,Home,,Win,2.18,-8.13,Division 1
1/24/2015,Chicago St,Home,41,CS Bakersfield,57,Away,,Loss,-8.13,2.18,Division 1
1/24/2015,Mt St Mary's,Home,52,St Francis PA,40,Away,,Win,-1.73,0.45,Division 1
1/24/2015,St Francis PA,Away,40,Mt St Mary's,52,Home,,Loss,0.45,-1.73,Division 1
1/24/2015,Miami OH,Away,60,N Illinois,55,Home,,Win,-3.22,-0.60,Division 1
1/24/2015,N Illinois,Home,55,Miami OH,60,Away,,Loss,-0.60,-3.22,Division 1
1/24/2015,Oregon,Home,82,UCLA,64,Away,,Win,4.82,3.97,Division 1
1/24/2015,UCLA,Away,64,Oregon,82,Home,,Loss,3.97,4.82,Division 1
1/24/2015,Robert Morris,Away,67,St Francis NY,65,Home,,Win,1.27,4.88,Division 1
1/24/2015,St Francis NY,Home,65,Robert Morris,67,Away,,Loss,4.88,1.27,Division 1
1/24/2015,James Madison,Away,69,Hofstra,63,Home,,Win,-1.13,8.61,Division 1
1/24/2015,Hofstra,Home,63,James Madison,69,Away,,Loss,8.61,-1.13,Division 1
1/24/2015,Northwestern LA,Home,93,McNeese St,67,Away,,Win,1.81,-1.81,Division 1
1/24/2015,McNeese St,Away,67,Northwestern LA,93,Home,,Loss,-1.81,1.81,Division 1
1/24/2015,Winthrop,Home,71,Campbell,63,Away,,Win,6.16,-2.47,Division 1
1/24/2015,Campbell,Away,63,Winthrop,71,Home,,Loss,-2.47,6.16,Division 1
1/24/2015,Miami FL,Away,66,Syracuse,62,Home,,Win,5.27,4.23,Division 1
1/24/2015,Syracuse,Home,62,Miami FL,66,Away,,Loss,4.23,5.27,Division 1
